filename,diff,gamma,#candidates,level,partisan,type,IRV1,Condorcet1,Plurality1,Approval1IRV2,Condorcet2,Plurality2,Approval2,Approval1,IRV2
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"['IRV', 'Condorcet']",0.813193674,9,LOCAL,NO,B,ERIC MAR,ERIC MAR,ERIC MAR,,SUE LEE,ERIC MAR,SUE LEE,SUE LEE,SUE LEE
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,"['IRV', 'Condorcet', 'Approval']",0.780041881,9,LOCAL,NO,B,JOHN AVALOS,JOHN AVALOS,JOHN AVALOS,,AHSHA SAFAI,JOHN AVALOS,AHSHA SAFAI,JOHN AVALOS,AHSHA SAFAI
SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,[],0.811351153,9,LOCAL,NO,B,DAVID CHIU,DAVID CHIU,DAVID CHIU,,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU
SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,['Approval'],0.855352108,3,LOCAL,NO,B,CARMEN CHU,CARMEN CHU,CARMEN CHU,,CARMEN CHU,CARMEN CHU,RON DUDUM,CARMEN CHU,CARMEN CHU
SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,[],0.854050867,3,LOCAL,NO,B,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,[],0.911954141,3,LOCAL,NO,B,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,[],0.806884371,7,LOCAL,NO,B,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS
SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,[],0.891421172,5,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,MALIA COHEN,,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN
SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,[],0.816965992,7,LOCAL,NO,B,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick
SanFrancisco_11052019_DistrictAttorney.csv,"['IRV', 'Condorcet']",0.751598646,4,LOCAL,NO,O,CHESA BOUDIN,CHESA BOUDIN,CHESA BOUDIN,,SUZY LOFTUS,CHESA BOUDIN,SUZY LOFTUS,SUZY LOFTUS,SUZY LOFTUS
SanFrancisco_11052019_Mayor.csv,[],0.721709309,7,LOCAL,NO,E,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED
SanFrancisco_11052019_MemberBoardofSupervisorsDistrict5.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.839895345,4,LOCAL,NO,B,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,DEAN PRESTON,VALLIE BROWN
SanFrancisco_11062007_Mayor.csv,[],0.899669018,12,LOCAL,NO,E,Gavin Newsom,Gavin Newsom,Gavin Newsom,,Gavin Newsom,Gavin Newsom,Gavin Newsom,Gavin Newsom,Gavin Newsom
SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,[],0.792349572,8,LOCAL,NO,B,LONDON BREED,LONDON BREED,LONDON BREED,,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,[],0.772956834,9,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
SanFrancisco_11062018_AssessorRecorder.csv,[],1,2,LOCAL,NO,O,CARMEN CHU,CARMEN CHU,CARMEN CHU,,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,[],0.845373237,6,LOCAL,NO,B,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON
SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,[],0.856674208,4,LOCAL,NO,B,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI
SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,[],0.820621667,8,LOCAL,NO,B,GORDON MAR,GORDON MAR,GORDON MAR,,GORDON MAR,GORDON MAR,GORDON MAR,GORDON MAR,GORDON MAR
SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,['Approval'],0.828877849,3,LOCAL,NO,B,MATT HANEY,MATT HANEY,MATT HANEY,,MATT HANEY,MATT HANEY,CHRISTINE JOHNSON,MATT HANEY,MATT HANEY
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,[],1,2,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,[],0.85826002,7,LOCAL,NO,B,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell
SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,[],1,2,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,[],0.856955381,6,LOCAL,NO,B,Ed Jew,Ed Jew,Ed Jew,,Ed Jew,Ed Jew,Ed Jew,Ed Jew,Ed Jew
SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,[],0.880441447,8,LOCAL,NO,B,Chris Daly,Chris Daly,Chris Daly,,Chris Daly,Chris Daly,Chris Daly,Chris Daly,Chris Daly
SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,[],0.94961057,3,LOCAL,NO,B,Bevan Dufty,Bevan Dufty,Bevan Dufty,,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty
SanFrancisco_11082005_AssessorRecorder.csv,[],0.752118219,4,LOCAL,NO,O,Phil Ting,Phil Ting,Phil Ting,,Phil Ting,Phil Ting,Phil Ting,Phil Ting,Phil Ting
SanFrancisco_11082005_Treasurer.csv,[],0.923446521,4,LOCAL,NO,O,Jose Cisneros,Jose Cisneros,Jose Cisneros,,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros
SanFrancisco_11082011_DistrictAttorney.csv,['Approval'],0.840521439,5,LOCAL,NO,O,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,,GEORGE GASCÓN,GEORGE GASCÓN,SHARMIN BOCK,GEORGE GASCÓN,GEORGE GASCÓN
SanFrancisco_11082011_Mayor.csv,[],0.767766087,16,LOCAL,NO,E,ED LEE,ED LEE,ED LEE,,ED LEE,ED LEE,ED LEE,ED LEE,ED LEE
SanFrancisco_11082011_Sheriff.csv,"['IRV', 'Condorcet', 'Approval']",0.884160769,4,LOCAL,NO,O,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,,CHRIS CUNNIE,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI,CHRIS CUNNIE
SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,"['IRV', 'Condorcet', 'Approval']",0.826218265,10,LOCAL,NO,B,SANDRA LEE FEWER,SANDRA LEE FEWER,SANDRA LEE FEWER,,MARJAN PHILHOUR,SANDRA LEE FEWER,MARJAN PHILHOUR,SANDRA LEE FEWER,MARJAN PHILHOUR
SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,"['IRV', 'Condorcet']",0.814134276,5,LOCAL,NO,B,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,,KIM ALVARENGA,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA
SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,[],1,2,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,[],1,2,LOCAL,NO,B,LONDON BREED,LONDON BREED,LONDON BREED,,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,[],0.832781691,5,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,[],0.918404832,4,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN
SanFrancisco_11082022_BoardofSupervisorsD10.csv,[],1,2,LOCAL,NO,B,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON
SanFrancisco_11082022_BoardofSupervisorsD4.csv,[],1,2,LOCAL,NO,B,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO
SanFrancisco_11082022_BoardofSupervisorsD6.csv,[],0.738261616,4,LOCAL,NO,B,MATT DORSEY,MATT DORSEY,MATT DORSEY,,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY
SanFrancisco_11082022_BoardofSupervisorsD8.csv,[],1,2,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
SanFrancisco_11082022_DistrictAttorney.csv,"['IRV', 'Condorcet']",0.774814531,4,LOCAL,NO,O,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,JOHN HAMASAKI
SanFrancisco_11082022_PublicDefender.csv,[],1,2,LOCAL,NO,O,MANO RAJU,MANO RAJU,MANO RAJU,,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU
SanLeandro_11022010_CountyCouncilDistrict1.csv,[],0.998596421,3,LOCAL,NO,R,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY
SanLeandro_11022010_CountyCouncilDistrict5.csv,[],1,2,LOCAL,NO,R,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
SanLeandro_11022010_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",0.746593035,6,LOCAL,NO,E,STEPHEN H. CASSIDY,STEPHEN H. CASSIDY,ANTHONY B. ''TONY'' SANTOS,,JOYCE RUTLEDGE STAROSCIAK,ANTHONY B. ''TONY'' SANTOS,JOYCE RUTLEDGE STAROSCIAK,STEPHEN H. CASSIDY,ANTHONY B. ''TONY'' SANTOS
SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,[],1,2,LOCAL,NO,R,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO
SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,[],1,2,LOCAL,NO,R,FRED SIMON,FRED SIMON,FRED SIMON,,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON
SanLeandro_11042014_CountyCouncilDistrict1.csv,[],0.853869489,4,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX
SanLeandro_11042014_CountyCouncilDistrict3.csv,['Approval'],0.909455749,3,LOCAL,NO,R,LEE THOMAS,LEE THOMAS,LEE THOMAS,,LEE THOMAS,LEE THOMAS,VICTOR AGUILAR,LEE THOMAS,LEE THOMAS
SanLeandro_11042014_CountyCouncilDistrict5.csv,['Approval'],0.804612559,3,LOCAL,NO,R,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,,CORINA LOPEZ,CORINA LOPEZ,MIA OUSLEY,CORINA LOPEZ,CORINA LOPEZ
SanLeandro_11042014_Mayor.csv,[],0.925437515,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
SanLeandro_11062012_CountyCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Plurality']",0.902782712,3,LOCAL,NO,R,URSULA REED,URSULA REED,URSULA REED,,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE
SanLeandro_11062012_CountyCouncilDistrict4.csv,[],0.769872488,4,LOCAL,NO,R,BENNY LEE,BENNY LEE,BENNY LEE,,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
SanLeandro_11062012_CountyCouncilDistrict6.csv,[],1,2,LOCAL,NO,R,JIM PROLA,JIM PROLA,JIM PROLA,,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA
SanLeandro_11062018_CountyCouncilDistrict1.csv,[],0.762612468,3,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX
SanLeandro_11062018_CountyCouncilDistrict3.csv,[],1,2,LOCAL,NO,R,"VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.",,"VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.",LEE THOMAS,LEE THOMAS,"VICTOR AGUILAR, JR."
SanLeandro_11062018_CountyCouncilDistrict5.csv,[],1,2,LOCAL,NO,R,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ
SanLeandro_11062018_Mayor.csv,[],0.895748714,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
SanLeandro_11082016_CountyCouncilDistrict2.csv,[],1,2,LOCAL,NO,R,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ
SantaFe_03062018_CityCouncilDistrict2.csv,['Approval'],0.862895494,3,LOCAL,NO,R,Carol Romero-Wirth,Carol Romero-Wirth,Carol Romero-Wirth,,Carol Romero-Wirth,Carol Romero-Wirth,Nate Downey,Carol Romero-Wirth,Carol Romero-Wirth
SantaFe_03062018_CityCouncilDistrict4.csv,"['IRV', 'Condorcet', 'Approval']",0.713032837,3,LOCAL,NO,R,JoAnne Vigil Coppler,JoAnne Vigil Coppler,JoAnne Vigil Coppler,,Eric John Holmes,JoAnne Vigil Coppler,Eric John Holmes,JoAnne Vigil Coppler,Eric John Holmes
SantaFe_03062018_Mayor.csv,[],0.423963134,5,LOCAL,NO,E,Alan Webber,Alan Webber,Alan Webber,,Alan Webber,Alan Webber,Alan Webber,Alan Webber,Alan Webber
Springville_11022021_CityCouncil2yr.csv,[],0.890834021,3,LOCAL,NO,R,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN
Springville_11022021_Mayor.csv,[],0.723856209,3,LOCAL,NO,E,MATT PACKARD,MATT PACKARD,MATT PACKARD,,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD
StLouisPark_11022021_CityCouncilWard2.csv,[],1,2,LOCAL,NO,R,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag
StLouisPark_11022021_CityCouncilWard3.csv,[],0.912005966,3,LOCAL,NO,R,Sue Budd,Sue Budd,Sue Budd,,Sue Budd,Sue Budd,Sue Budd,Sue Budd,Sue Budd
TakomaPark_11082022_CityCouncilWard1.csv,[],0.827078734,3,LOCAL,NO,R,Shana Fulcher,Shana Fulcher,Shana Fulcher,,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher
TakomaPark_11082022_CityCouncilWard3.csv,['Approval'],0.771865889,5,LOCAL,NO,R,Randy Gibson,Randy Gibson,Randy Gibson,,Randy Gibson,Randy Gibson,Alex Hadden,Randy Gibson,Randy Gibson
TakomaPark_11082022_CityCouncilWard5.csv,['Approval'],0.856262834,3,LOCAL,NO,R,Cara Honzak,Cara Honzak,Cara Honzak,,Cara Honzak,Cara Honzak,A. J. Campbell,Cara Honzak,Cara Honzak
TakomaPark_11082022_CityCouncilWard6.csv,"['IRV', 'Condorcet']",0.673846154,7,LOCAL,NO,R,Jason Small,Jason Small,Jason Small,,Mike Moore,Jason Small,Mike Moore,Mike Moore,Mike Moore
TakomaPark_11082022_Mayor.csv,[],0.714811569,6,LOCAL,NO,E,Talisha Searcy,Talisha Searcy,Talisha Searcy,,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy
Vineyard_11022021_Mayor.csv,[],0.800910865,3,LOCAL,NO,E,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER
Vineyard_11052019_CityCouncil.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.237832874,7,LOCAL,NO,R,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,,G. TYCE FLAKE,G. TYCE FLAKE,G. TYCE FLAKE,CRISTY WELSH,G. TYCE FLAKE
WoodlandHills_11022021_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",0.86259542,3,LOCAL,NO,E,BRENT WINDER,BRENT WINDER,BRENT WINDER,,BENJAMIN J HILLYARD,BRENT WINDER,BENJAMIN J HILLYARD,BRENT WINDER,BENJAMIN J HILLYARD
Wyoming_04172020_PRESIDENTOFTHEUNITEDSTATES.csv,[],0.733346319,9,FEDERAL,,E,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
