ballotID,ward,rank1,rank2,rank3,rank4
5980,200,Talisha Searcy,Seth Grimes,Talisha Searcy,skipped
5981,200,Talisha Searcy,skipped,skipped,skipped
5982,100,Seth Grimes,Talisha Searcy,skipped,skipped
5983,300,Talisha Searcy,skipped,skipped,skipped
5984,300,Talisha Searcy,skipped,skipped,skipped
5985,200,Talisha Searcy,Seth Grimes,skipped,skipped
5986,100,Seth Grimes,skipped,skipped,skipped
5987,100,Talisha Searcy,Seth Grimes,skipped,skipped
5988,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
5989,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
5990,100,Talisha Searcy,Seth Grimes,skipped,skipped
5991,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
5992,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
5993,200,Talisha Searcy,Seth Grimes,skipped,skipped
5994,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
5995,400,Seth Grimes,Talisha Searcy,skipped,skipped
5996,100,Talisha Searcy,Jarrett Smith,skipped,skipped
5997,300,Seth Grimes,Talisha Searcy,skipped,skipped
5998,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
5999,500,Jarrett Smith,skipped,skipped,skipped
6000,200,Talisha Searcy,skipped,skipped,skipped
6001,200,Talisha Searcy,Jarrett Smith,skipped,skipped
6002,600,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6003,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6004,200,Talisha Searcy,Seth Grimes,skipped,skipped
6005,300,Talisha Searcy,skipped,skipped,skipped
6006,300,Talisha Searcy,Seth Grimes,skipped,skipped
6007,100,Seth Grimes,Jarrett Smith,skipped,skipped
6008,100,Talisha Searcy,Seth Grimes,skipped,skipped
6009,100,Talisha Searcy,Seth Grimes,skipped,skipped
6010,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6011,200,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6012,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6013,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6014,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6015,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6016,100,Seth Grimes,skipped,skipped,skipped
6017,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6018,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6019,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6020,300,Jarrett Smith,Talisha Searcy,skipped,skipped
6021,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6022,500,Seth Grimes,skipped,skipped,skipped
6023,400,Talisha Searcy,Seth Grimes,skipped,skipped
6024,400,Talisha Searcy,skipped,skipped,skipped
6025,100,Jarrett Smith,skipped,skipped,skipped
6026,400,Seth Grimes,Talisha Searcy,skipped,skipped
6027,400,Seth Grimes,Talisha Searcy,skipped,skipped
6028,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6029,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6030,200,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6031,100,Jarrett Smith,skipped,skipped,skipped
6032,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6033,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6034,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6035,500,Seth Grimes,skipped,skipped,skipped
6036,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6037,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6038,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6039,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6040,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6041,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6042,100,Seth Grimes,skipped,skipped,skipped
6043,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6044,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6045,500,Talisha Searcy,Seth Grimes,skipped,skipped
6046,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6047,500,Seth Grimes,skipped,skipped,skipped
6048,300,Talisha Searcy,skipped,skipped,skipped
6049,300,Talisha Searcy,skipped,skipped,skipped
6050,400,Talisha Searcy,Seth Grimes,skipped,skipped
6051,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6052,400,Talisha Searcy,Seth Grimes,Jarrett Smith,WRITE-IN396
6053,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6054,200,Talisha Searcy,skipped,skipped,skipped
6055,400,Seth Grimes,skipped,skipped,skipped
6056,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6057,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6058,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6059,300,Talisha Searcy,skipped,skipped,skipped
6060,300,Seth Grimes,skipped,skipped,skipped
6061,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6062,100,Jarrett Smith,Talisha Searcy,skipped,skipped
6063,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6065,400,Talisha Searcy,Seth Grimes,skipped,skipped
6066,300,Seth Grimes,Talisha Searcy,skipped,skipped
6067,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6068,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6069,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6070,200,Talisha Searcy,Jarrett Smith,skipped,skipped
6071,300,Talisha Searcy,Jarrett Smith,skipped,skipped
6072,200,Jarrett Smith,Seth Grimes,skipped,skipped
6073,100,Talisha Searcy,Seth Grimes,skipped,skipped
6074,600,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6075,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6076,300,Talisha Searcy,Seth Grimes,skipped,skipped
6077,200,Jarrett Smith,skipped,skipped,skipped
6078,500,Seth Grimes,Jarrett Smith,skipped,skipped
6079,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6080,300,Seth Grimes,skipped,skipped,skipped
6081,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6082,100,Seth Grimes,skipped,skipped,skipped
6083,100,Talisha Searcy,skipped,skipped,skipped
6084,200,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6085,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6086,100,Seth Grimes,Jarrett Smith,skipped,skipped
6087,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6088,400,Seth Grimes,Seth Grimes,Seth Grimes,Seth Grimes
6089,500,Jarrett Smith,Seth Grimes,skipped,skipped
6090,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6091,600,Talisha Searcy,skipped,skipped,skipped
6092,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6093,300,Jarrett Smith,Talisha Searcy,skipped,skipped
6094,100,Talisha Searcy,Seth Grimes,skipped,skipped
6095,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6096,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6097,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6098,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6099,300,Jarrett Smith,Talisha Searcy,skipped,skipped
6100,300,Jarrett Smith,Talisha Searcy,skipped,skipped
6101,300,Jarrett Smith,skipped,skipped,skipped
6102,100,Talisha Searcy,Seth Grimes,skipped,skipped
6103,100,Talisha Searcy,Seth Grimes,skipped,skipped
6104,300,Seth Grimes,Talisha Searcy,skipped,skipped
6105,100,Talisha Searcy,Seth Grimes,skipped,skipped
6106,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6107,300,Seth Grimes,Jarrett Smith,skipped,skipped
6108,300,Talisha Searcy,Seth Grimes,skipped,skipped
6109,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6110,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6111,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6113,400,Talisha Searcy,Seth Grimes,skipped,skipped
6114,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6115,100,Talisha Searcy,Seth Grimes,WRITE-IN398,skipped
6116,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6117,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6118,200,Talisha Searcy,Jarrett Smith,skipped,skipped
6119,300,Talisha Searcy,skipped,skipped,skipped
6120,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6121,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6122,100,Seth Grimes,Talisha Searcy,skipped,skipped
6123,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6124,100,Seth Grimes,Talisha Searcy,skipped,skipped
6125,100,Talisha Searcy,Seth Grimes,WRITE-IN400,skipped
6126,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6127,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6128,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6129,500,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6130,500,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6131,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6132,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6133,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6134,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6135,500,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6136,100,Talisha Searcy,skipped,skipped,skipped
6137,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6138,400,Talisha Searcy,WRITE-IN401,skipped,skipped
6139,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6140,200,Talisha Searcy,Seth Grimes,skipped,skipped
6141,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6142,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6143,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6144,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6145,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6146,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6147,100,Talisha Searcy,Seth Grimes,skipped,skipped
6148,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6149,500,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6150,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6151,200,Talisha Searcy,skipped,skipped,skipped
6152,100,Jarrett Smith,skipped,skipped,skipped
6153,100,Jarrett Smith,skipped,skipped,skipped
6154,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6155,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6156,200,Talisha Searcy,Seth Grimes,skipped,skipped
6157,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6158,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6159,400,Seth Grimes,skipped,skipped,skipped
6160,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6162,500,Talisha Searcy,skipped,skipped,skipped
6163,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6164,500,Jarrett Smith,skipped,skipped,skipped
6165,500,Jarrett Smith,skipped,skipped,skipped
6166,500,Jarrett Smith,skipped,skipped,skipped
6167,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6168,100,Seth Grimes,Jarrett Smith,skipped,skipped
6169,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6170,100,Talisha Searcy,skipped,skipped,skipped
6171,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6172,200,Seth Grimes,Talisha Searcy,skipped,skipped
6173,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6174,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6175,400,Seth Grimes,Talisha Searcy,skipped,skipped
6176,100,Seth Grimes,Talisha Searcy,skipped,skipped
6177,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6178,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6179,400,Talisha Searcy,Jarrett Smith,WRITE-IN405,skipped
6180,200,Seth Grimes,Jarrett Smith,skipped,skipped
6181,200,Talisha Searcy,Seth Grimes,skipped,skipped
6182,100,Jarrett Smith,Talisha Searcy,skipped,skipped
6183,200,Talisha Searcy,Jarrett Smith,skipped,skipped
6184,100,Jarrett Smith,Talisha Searcy,skipped,skipped
6185,200,Seth Grimes,Talisha Searcy,skipped,skipped
6186,200,Talisha Searcy,Seth Grimes,skipped,skipped
6187,500,Seth Grimes,Talisha Searcy,skipped,skipped
6188,300,Jarrett Smith,skipped,skipped,skipped
6189,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6190,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6191,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6192,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6193,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6194,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6195,100,Talisha Searcy,Jarrett Smith,skipped,skipped
6196,500,Jarrett Smith,skipped,skipped,skipped
6197,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6198,500,Seth Grimes,Talisha Searcy,skipped,skipped
6199,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6200,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6201,500,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6202,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6203,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6204,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6205,100,Seth Grimes,skipped,skipped,skipped
6206,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6207,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6208,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6209,300,Talisha Searcy,Seth Grimes,skipped,skipped
6210,300,Talisha Searcy,Seth Grimes,skipped,skipped
6211,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6212,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6213,200,Talisha Searcy,Seth Grimes,skipped,skipped
6214,200,Talisha Searcy,Seth Grimes,skipped,skipped
6215,400,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6216,400,Talisha Searcy,Seth Grimes,skipped,skipped
6217,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6218,300,Talisha Searcy,skipped,skipped,skipped
6219,100,Talisha Searcy,skipped,skipped,skipped
6220,100,Talisha Searcy,skipped,skipped,skipped
6221,200,Talisha Searcy,skipped,skipped,skipped
6222,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6223,200,Talisha Searcy,skipped,skipped,skipped
6224,300,Seth Grimes,Talisha Searcy,skipped,skipped
6225,200,WRITE-IN407,skipped,skipped,skipped
6226,100,Talisha Searcy,Seth Grimes,skipped,skipped
6227,500,Seth Grimes,Talisha Searcy,skipped,Jarrett Smith
6228,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6229,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6230,100,Seth Grimes,Jarrett Smith,skipped,skipped
6231,100,Seth Grimes,Jarrett Smith,skipped,skipped
6232,600,Talisha Searcy,skipped,skipped,skipped
6233,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6234,600,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6235,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6236,500,Jarrett Smith,Jarrett Smith,Jarrett Smith,Jarrett Smith
6237,500,Jarrett Smith,Jarrett Smith,Jarrett Smith,Jarrett Smith
6238,100,Seth Grimes,Jarrett Smith,skipped,skipped
6239,300,Seth Grimes,Talisha Searcy,skipped,skipped
6240,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6241,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6242,100,Seth Grimes,skipped,skipped,skipped
6243,400,Seth Grimes,Talisha Searcy,skipped,skipped
6244,400,Talisha Searcy,skipped,skipped,skipped
6245,300,Seth Grimes,Talisha Searcy,skipped,skipped
6246,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6247,300,Seth Grimes,Talisha Searcy,skipped,skipped
6248,300,Talisha Searcy,Jarrett Smith,skipped,skipped
6249,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6250,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6251,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6252,200,Talisha Searcy,skipped,skipped,skipped
6253,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6254,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6255,300,Seth Grimes,Talisha Searcy,skipped,skipped
6256,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6257,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6258,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6259,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6260,100,Seth Grimes,skipped,skipped,skipped
6261,300,Seth Grimes,Talisha Searcy,skipped,skipped
6263,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6265,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6266,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6268,400,Talisha Searcy,skipped,skipped,skipped
6270,400,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6271,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6272,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6273,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6274,200,Jarrett Smith,skipped,skipped,skipped
6275,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6276,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6277,500,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6278,300,Talisha Searcy,Seth Grimes,skipped,skipped
6279,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6280,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6281,200,Talisha Searcy,Jarrett Smith,skipped,skipped
6282,200,Talisha Searcy,skipped,skipped,skipped
6283,300,Seth Grimes,Talisha Searcy,skipped,skipped
6284,300,Talisha Searcy,skipped,skipped,skipped
6285,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6286,300,Jarrett Smith,Jarrett Smith,Jarrett Smith,Jarrett Smith
6287,300,Talisha Searcy,Seth Grimes,skipped,skipped
6288,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6289,200,Talisha Searcy,skipped,skipped,skipped
6290,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6291,100,Seth Grimes,skipped,skipped,skipped
6292,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6293,100,Seth Grimes,Talisha Searcy,skipped,skipped
6294,200,Talisha Searcy,skipped,skipped,skipped
6295,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6296,300,Seth Grimes,skipped,skipped,skipped
6297,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6298,200,Seth Grimes,Jarrett Smith,skipped,skipped
6299,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6300,400,Seth Grimes,skipped,skipped,skipped
6301,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6302,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6303,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6304,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6305,100,Seth Grimes,Talisha Searcy,skipped,skipped
6306,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6307,100,Talisha Searcy,Seth Grimes,WRITE-IN409,skipped
6308,600,Jarrett Smith,skipped,skipped,skipped
6309,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6310,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6311,600,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6312,600,Jarrett Smith,skipped,skipped,skipped
6314,300,Jarrett Smith,skipped,skipped,skipped
6315,100,Talisha Searcy,Seth Grimes,skipped,skipped
6316,100,Talisha Searcy,Seth Grimes,skipped,skipped
6317,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6318,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6319,400,Seth Grimes,Talisha Searcy,skipped,skipped
6320,600,Talisha Searcy,skipped,skipped,skipped
6321,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6322,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6323,100,Seth Grimes,skipped,skipped,skipped
6324,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6325,200,Talisha Searcy,skipped,skipped,skipped
6326,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6327,300,Seth Grimes,Talisha Searcy,skipped,skipped
6328,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6329,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6330,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6331,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6332,300,Talisha Searcy,Seth Grimes,skipped,skipped
6333,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6334,600,Seth Grimes,skipped,skipped,skipped
6335,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6336,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6337,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6338,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
6339,100,Talisha Searcy,Seth Grimes,skipped,skipped
6340,300,Talisha Searcy,Jarrett Smith,skipped,skipped
6341,200,Talisha Searcy,skipped,skipped,skipped
6342,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6343,500,Jarrett Smith,Talisha Searcy,skipped,skipped
6344,500,Jarrett Smith,Talisha Searcy,skipped,skipped
6345,100,Jarrett Smith,Seth Grimes,skipped,skipped
6346,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6347,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
6348,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6349,400,Talisha Searcy,Jarrett Smith,skipped,skipped
6350,200,Jarrett Smith,Seth Grimes,skipped,skipped
6351,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
6352,200,Jarrett Smith,Seth Grimes,skipped,skipped
6353,100,Talisha Searcy,Seth Grimes,skipped,skipped
6354,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6355,100,Talisha Searcy,Seth Grimes,skipped,skipped
6356,400,Seth Grimes,Talisha Searcy,skipped,skipped
6357,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
6358,100,Talisha Searcy,Seth Grimes,skipped,skipped
6359,200,Talisha Searcy,Seth Grimes,Seth Grimes]Jarrett Smith,skipped
6360,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
6361,200,Talisha Searcy,Seth Grimes,skipped,skipped
6362,300,Seth Grimes,skipped,skipped,skipped
6363,300,Seth Grimes,skipped,skipped,skipped
6364,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
6365,100,Seth Grimes,Jarrett Smith,skipped,skipped
6366,300,Jarrett Smith,Talisha Searcy,skipped,skipped
